,symbol,shortName,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio,address2,industrySymbol
415,SEE,Sealed Air Corporation,16300.0,2.0,2.0,4.0,3.0,1.0,1682899200.0,1672444800.0,86400,2.0,39.77,39.14,37.44,39.33,39.77,39.14,37.44,39.33,0.8,0.02,1686182400.0,0.2888,1.54,1.244194,13.541515,9.193627,480588.0,480588.0,1146111.0,1014270.0,1014270.0,0.0,0.0,800.0,800.0,5415918592.0,37.44,64.07,0.9717964,44.296,48.81135,0.8,0.020115664,10402195456.0,0.07254,143183679.0,144386000.0,2098110.0,2309523.0,1681430400.0,1684108800.0,0.0145000005,0.00701,0.942,1.58,0.02,0.0,2.4,15.629166,1672444800.0,1703980800.0,1680220800.0,-0.585,404600000.0,2.77,4.08,4.64,2:1,1174262400.0,1.867,9.769,-0.36112452,0.02542901,0.2,1678320000.0,-14400000.0,37.51,64.0,48.0,54.08,53.5,2.6,12.0,303100000.0,2.099,1064800000.0,4915400192.0,0.526,1.193,5573100032.0,1418.586,38.429,0.08068,1.50717,1772900000.0,406550016.0,616800000.0,-0.569,-0.049,0.30522,0.19106,0.15604,,,
416,SRE,DBA Sempra,15785.0,6.0,4.0,9.0,4.0,6.0,1685404800.0,1672444800.0,86400,2.0,143.76,144.05,142.04,144.78,143.76,144.05,142.04,144.78,4.76,0.033099998,1688342400.0,0.59599996,3.03,0.736805,18.47165,14.931249,278116.0,278116.0,1352573.0,1277910.0,1277910.0,0.0,0.0,800.0,1000.0,45102358528.0,136.54,176.47,2.6254356,151.0006,155.97295,4.62,0.032136895,77971161088.0,0.14524001,314417693.0,314652992.0,2839069.0,3037209.0,1681430400.0,1684108800.0,0.009,0.00034000003,0.87947,2.27,0.009,0.0,85.01,1.6861545,1672444800.0,1703980800.0,1680220800.0,0.573,2451000064.0,7.76,9.6,3.84,,,4.539,15.023,-0.1208415,0.02542901,1.19,1679356800.0,-14400000.0,143.34,182.0,163.0,172.42,172.5,2.2,12.0,544000000.0,1.729,5190000128.0,29813999616.0,0.392,0.54,17178999808.0,98.575,54.571,0.02513,0.09684,4576000000.0,-4334125056.0,1515000064.0,0.591,0.717,0.30938998,0.30211002,0.18191,3.0596,,
417,NOW,"ServiceNow, Inc.",20433.0,3.0,6.0,10.0,6.0,9.0,1685404800.0,1672444800.0,86400,2.0,549.12,539.33,533.795,548.15,549.12,539.33,533.795,548.15,,,,0.0,,1.040112,265.34973,45.49493,792443.0,792443.0,1603500.0,2022360.0,2022360.0,0.0,0.0,1300.0,800.0,109746585600.0,337.0,556.58,14.404329,465.8854,429.4498,0.0,0.0,109201711104.0,0.0525,203253061.0,203740000.0,3738250.0,3779706.0,1681430400.0,1684108800.0,0.0183,0.0023999999,0.91258,2.27,0.0184,0.0,27.486,19.597612,1672444800.0,1703980800.0,1680220800.0,1.0,400000000.0,2.03,11.84,2.28,,,14.333,125.519,0.15572584,0.02542901,,,-14400000.0,538.66,665.0,410.0,544.53,546.0,1.7,36.0,4913999872.0,24.119,870000000.0,2238000128.0,1.045,1.169,7618999808.0,39.964,37.67,0.02093,0.08336,5672000000.0,2509625088.0,2761999872.0,0.973,0.217,0.78449,0.11419,0.05408,1.8532,,
418,SHW,Sherwin-Williams Company (The),64366.0,7.0,5.0,6.0,9.0,8.0,1685404800.0,1672444800.0,86400,2.0,228.44,228.55,224.4,228.75,228.44,228.55,224.4,228.75,2.42,0.0106,1684368000.0,0.2951,0.84,1.069669,27.824757,22.819096,362735.0,362735.0,1420544.0,1381490.0,1381490.0,0.0,0.0,900.0,800.0,58553925632.0,195.24,278.31,2.5917304,226.5466,230.0723,2.405,0.010527928,71489249280.0,0.09413,236220474.0,257890000.0,2509472.0,2472802.0,1681430400.0,1684108800.0,0.0097,0.081429996,0.79445,1.76,0.0106,0.0,12.337,18.403988,1672444800.0,1703980800.0,1680220800.0,0.287,2126700032.0,8.16,9.95,4.39,3:1,1617235200.0,3.164,19.113,-0.13880724,0.02542901,0.605,1684368000.0,-14400000.0,227.05,290.0,215.0,254.72,254.0,2.4,24.0,151400000.0,0.59,3740300032.0,13000099840.0,0.493,0.998,22592600064.0,410.512,87.747,0.08773,0.78751,9325100000.0,1198762496.0,1981799936.0,0.305,0.089,0.42903998,0.16555001,0.13936,3.1087,,
419,SPG,"Simon Property Group, Inc.",2500.0,9.0,10.0,3.0,9.0,9.0,1685404800.0,1672444800.0,86400,2.0,103.51,103.45,103.22,104.97,103.51,103.45,103.22,104.97,7.4,0.0715,1686182400.0,1.0682,6.0,1.537297,15.787122,15.598054,679576.0,679576.0,1520879.0,1305550.0,1305550.0,0.0,0.0,1100.0,800.0,38998626304.0,86.02,133.08,7.2944064,107.7682,111.49665,7.05,0.06810936,59472654336.0,0.4049,323958673.0,326988000.0,6180844.0,6529110.0,1681430400.0,1684108800.0,0.0189,0.00877,0.88128996,5.09,0.0257,8000.0,9.059,11.5018215,1672444800.0,1703980800.0,1680220800.0,0.059,2161394944.0,6.6,6.68,1.97,1063:1000,1401321600.0,11.124,15.341,-0.068903506,0.02542901,1.8,1678320000.0,-14400000.0,104.195,160.0,106.0,130.27,130.0,2.3,15.0,1155422976.0,3.533,3876659968.0,26065541120.0,0.467,0.467,5346374144.0,708.824,16.33,0.04917,0.62331,4290493000.0,2095708288.0,3803416064.0,0.063,0.042,0.81139,0.72510004,0.49115002,13.079,,
420,SWKS,"Skyworks Solutions, Inc.",11150.0,7.0,6.0,5.0,9.0,8.0,1685404800.0,1672444800.0,86400,2.0,104.97,103.01,102.52,104.62,104.97,103.01,102.52,104.62,2.48,0.023599999,1685059200.0,0.34919998,1.67,1.274454,14.893218,11.255179,350060.0,350060.0,1878869.0,1742140.0,1742140.0,103.04,103.13,800.0,800.0,16426388480.0,76.16,123.69,3.207089,107.1456,101.21695,2.42,0.023054207,17864071168.0,0.21705,158554703.0,159155008.0,4118714.0,2958726.0,1681430400.0,1684108800.0,0.025899999,0.00311,0.80279,1.74,0.0293,0.0,36.021,2.865273,1664496000.0,1696032000.0,1680220800.0,-0.239,1111699968.0,6.93,9.17,0.84,2:1,956188800.0,3.488,9.55,-0.021441221,0.02542901,0.62,1685059200.0,-14400000.0,103.21,188.0,93.0,118.68,115.0,2.5,25.0,1061400000.0,6.669,1870499968.0,2219000064.0,1.494,2.909,5121900032.0,38.706,32.022,0.10094,0.20357999,2604300000.0,718737472.0,1635200000.0,-0.215,-0.137,0.47188,0.3652,0.27359,1.0077,,
421,SJM,J.M. Smucker Company (The) New,6700.0,10.0,3.0,8.0,8.0,8.0,1682899200.0,1672444800.0,86400,2.0,145.31,145.95,145.225,146.73,145.31,145.95,145.225,146.73,4.08,0.0278,1683763200.0,0.6054,2.98,0.214989,21.97214,15.357368,227501.0,227501.0,869341.0,895970.0,895970.0,0.0,0.0,800.0,800.0,15557659648.0,119.82,163.07,1.8680699,154.2254,149.25806,4.05,0.027871449,19932284928.0,0.08543,103266392.0,106636000.0,3625657.0,3915027.0,1681430400.0,1684108800.0,0.034,0.04389,0.83235,4.57,0.0401,0.0,78.164,1.8665242,1651276800.0,1682812800.0,1675123200.0,1.991,709699968.0,6.64,9.5,4.41,,,2.393,12.845,0.1666801,0.02542901,1.02,1683763200.0,-14400000.0,145.895,170.0,128.0,153.83,158.5,3.1,12.0,104200000.0,0.977,1551800064.0,4407900160.0,0.367,1.165,8328200192.0,52.884,78.226,0.04295,0.085710004,2721200000.0,511824992.0,1144300032.0,2.047,0.077,0.32228002,0.18632999,0.13194999,4.8176,,
422,SNA,Snap-On Incorporated,12900.0,4.0,8.0,6.0,9.0,8.0,1685404800.0,1672444800.0,86400,2.0,256.65,256.18,250.87,256.4375,256.65,256.18,250.87,256.4375,6.48,0.0252,1684368000.0,0.349,2.43,1.087614,14.442414,13.548509,80433.0,80433.0,307274.0,325600.0,325600.0,0.0,0.0,900.0,1400.0,13324590080.0,190.08,265.02,2.701332,249.5244,235.65636,6.08,0.023689851,14043751424.0,0.19118,51956817.0,52931800.0,2318158.0,2341047.0,1681430400.0,1684108800.0,0.0438,0.01853,0.89324,7.53,0.0511,0.0,87.099,2.8901744,1672444800.0,1703980800.0,1680307200.0,0.144,943000000.0,17.43,18.58,3.13,3:2,842400000.0,2.847,10.291,0.1829369,0.02542901,1.62,1684368000.0,-14400000.0,251.7313,298.0,190.0,250.91,264.65,2.9,8.0,833400000.0,15.745,1364700032.0,1270000000.0,2.296,3.485,4932599808.0,27.416,92.883,0.11384,0.21568,2447300000.0,519924992.0,782899968.0,0.15,0.076,0.50653,0.27667,0.25887,2.1145,,
423,SEDG,"SolarEdge Technologies, Inc.",4926.0,1.0,9.0,9.0,9.0,8.0,1682899200.0,1672444800.0,86400,2.0,295.79,292.33,279.11,295.255,295.79,292.33,279.11,295.255,,,,0.0,,1.419774,80.84241,21.770063,465228.0,465228.0,1079587.0,798480.0,798480.0,281.49,281.78,1000.0,1300.0,15897094144.0,190.15,375.9,4.6768703,293.6114,287.83167,0.0,0.0,16264501248.0,0.05856,55890025.0,56344700.0,2872459.0,2855200.0,1681430400.0,1684108800.0,0.051,0.00577,0.92413,2.27,0.0514,0.0,41.723,6.762218,1672444800.0,1703980800.0,1680220800.0,3.178,199034000.0,3.49,12.96,0.82,,,4.785,38.18,0.08554757,0.02542901,,,-14400000.0,282.14,445.0,288.0,373.02,375.0,2.0,29.0,1138669056.0,20.209,425993984.0,736963008.0,2.57,3.602,3399088128.0,31.349,60.852,0.05723,0.09127,844648000.0,-202790880.0,202196000.0,2.925,0.441,0.28414,0.12533,0.11018,1.0764,POB 12001,
424,SO,Southern Company (The),27423.0,2.0,5.0,3.0,1.0,1.0,1682899200.0,1672444800.0,86400,2.0,69.83,69.83,69.15,69.99,69.83,69.83,69.15,69.99,2.8,0.0403,1683849600.0,0.8831,4.28,0.506333,22.631495,17.339552,1083342.0,1083342.0,4375082.0,4313220.0,4313220.0,0.0,0.0,1000.0,900.0,76006334464.0,60.71,80.57,2.6109147,71.5658,69.94115,2.72,0.03895174,139281268736.0,0.11521,1087262181.0,1090400000.0,17202914.0,15719075.0,1681430400.0,1684108800.0,0.015800001,0.00166,0.64188004,4.66,0.015800001,0.0,27.997,2.489731,1672444800.0,1703980800.0,1680220800.0,-0.165,3353999872.0,3.08,4.02,2.65,10000:6109,986256000.0,4.784,13.469,-0.07571143,0.02542901,0.7,1683849600.0,-14400000.0,69.705,82.0,61.0,73.15,75.0,2.5,13.0,1053000000.0,0.966,10341000192.0,60550000640.0,0.321,0.688,29110999040.0,175.192,26.905,0.02863,0.095699996,10821000000.0,-2427500032.0,5553999872.0,-0.186,-0.025,0.37363997,0.35522997,0.20724002,3.4609,,
425,LUV,Southwest Airlines Company,69868.0,8.0,8.0,4.0,1.0,4.0,1682899200.0,1672444800.0,86400,2.0,29.8,30.1,29.71,30.14,29.8,30.1,29.71,30.14,0.72,0.024300002,1687219200.0,0.3364,,1.141449,27.87383,7.8693933,2520914.0,2520914.0,7009028.0,5757820.0,5757820.0,0.0,0.0,2200.0,1300.0,17748054016.0,28.4,46.46,0.7148979,30.6,34.3796,0.36,0.012080538,15435176960.0,0.026500002,592597542.0,595073024.0,17298722.0,13519581.0,1681430400.0,1684108800.0,0.0291,0.0035299999,0.77852,2.21,0.0328,0.0,17.312,1.7227935,1672444800.0,1703980800.0,1680220800.0,,658000000.0,1.07,3.79,0.2,3:2,982281600.0,0.622,7.264,-0.3250283,0.02542901,0.18,1678147200.0,-14400000.0,29.825,63.0,32.0,40.61,39.0,2.4,15.0,11674000384.0,19.618,2124999936.0,9376000000.0,1.139,1.26,24825999360.0,91.011,41.83,0.01657,0.06352,5976000000.0,-446000000.0,3424999936.0,,0.216,0.24583,0.08559,0.03887,0.2629,,
426,SWK,"Stanley Black & Decker, Inc.",54200.0,10.0,3.0,3.0,2.0,7.0,1685404800.0,1672444800.0,86400,2.0,77.48,77.17,74.91,77.81,77.48,77.17,74.91,77.81,3.2,0.040700004,1685664000.0,,2.17,1.302251,,15.160643,743168.0,743168.0,1636984.0,1337630.0,1337630.0,0.0,0.0,800.0,1100.0,11562297344.0,70.24,120.67,0.7036794,79.8748,82.3097,3.19,0.041171916,19860398080.0,0.04256,152752197.0,153143008.0,8278938.0,8551021.0,1681430400.0,1684108800.0,0.0541,0.0046900003,0.92188,5.21,0.0616,0.0,61.976,1.2182134,1672444800.0,1703980800.0,1680307200.0,,-179000000.0,-1.15,4.98,3.95,2:1,833846400.0,1.209,17.512,-0.3244987,0.02542901,0.8,1678060800.0,-14400000.0,75.5,110.0,76.0,92.33,90.5,2.9,12.0,387600000.0,2.531,1134099968.0,8380400128.0,0.32,1.304,16431200256.0,88.285,112.001,0.012510001,-0.01837,4411500000.0,732212480.0,-504700000.0,,-0.116,0.23895,0.06902,0.03316,,,
427,SBUX,Starbucks Corporation,402000.0,2.0,4.0,3.0,2.0,1.0,1682899200.0,1672444800.0,86400,2.0,97.75,98.03,96.98,98.08,97.75,98.03,96.98,98.08,2.12,0.0215,1683763200.0,0.66230005,1.92,0.944757,31.574677,23.60437,2845933.0,2845933.0,5963831.0,6115530.0,6115530.0,97.29,97.33,1000.0,800.0,111487401984.0,70.35,115.48,3.2792244,104.9948,98.489,2.08,0.021278773,134056288256.0,0.10456,1122612200.0,1146400000.0,14093026.0,12371042.0,1681430400.0,1684108800.0,0.0123000005,0.020739999,0.74216,2.03,0.0125,0.0,-7.417,,1664668800.0,1696204800.0,1680393600.0,0.347,3554800128.0,3.08,4.12,1.76,2:1,1428537600.0,3.943,21.395,0.28146303,0.02542901,0.53,1683763200.0,-14400000.0,97.25,136.0,95.0,116.11,117.0,2.5,28.0,3451200000.0,3.01,6265699840.0,24545200128.0,0.508,0.772,33998100480.0,,29.62,0.10421,,8385400000.0,2434475008.0,4725300224.0,0.362,0.142,0.26258,0.1843,0.14132,1.902,,
428,STT,State Street Corporation,42786.0,6.0,5.0,7.0,1.0,4.0,1682899200.0,1672444800.0,86400,2.0,69.33,68.51,67.29,69.13,69.33,68.51,67.29,69.13,2.52,0.0368,1688083200.0,0.3445,2.83,1.576706,9.464987,7.8490133,929289.0,929289.0,2892569.0,1971440.0,1971440.0,0.0,0.0,900.0,1300.0,22589224960.0,58.62,94.74,1.8662612,72.0314,75.7492,2.46,0.035482474,-38486298624.0,0.22464001,316218893.0,334259008.0,4761128.0,4263259.0,1681430400.0,1684108800.0,0.014199999,0.0037099998,0.97773004,1.41,0.0165,0.0,67.687,0.9984193,1672444800.0,1703980800.0,1680220800.0,-0.091,2601999872.0,7.14,8.61,1.32,2:1,991267200.0,-3.18,,-0.008863449,0.02542901,0.63,1680220800.0,-14400000.0,67.58,100.0,68.0,84.5,82.5,2.4,14.0,98122997760.0,293.554,,34773999616.0,,,12103999488.0,,33.73,0.00887,0.106680006,12128000000.0,,4505999872.0,-0.032,-0.008,0.0,0.0,0.30007,1.5396,One Lincoln Street,
429,STLD,"Steel Dynamics, Inc.",12060.0,2.0,9.0,5.0,7.0,5.0,1682899200.0,1672444800.0,86400,2.0,93.03,91.7,90.549,92.27,93.03,91.7,90.549,92.27,1.7,0.0178,1687996800.0,0.0764,2.21,1.495777,4.845849,9.779616,559990.0,559990.0,1858671.0,1542540.0,1542540.0,91.41,91.53,1000.0,800.0,15489430528.0,62.44,136.46,0.71763223,103.202,100.49795,1.445,0.015532625,16878957568.0,0.15734,158563755.0,169034000.0,6758162.0,6112978.0,1681430400.0,1684108800.0,0.04,0.06152,0.86686,4.24,0.0494,0.0,48.99,1.8704838,1672444800.0,1703980800.0,1680220800.0,-0.423,3396052992.0,18.91,9.37,-0.38,2:1,1206921600.0,0.782,3.49,0.10789573,0.02542901,0.425,1680134400.0,-14400000.0,91.635,130.0,67.0,111.99,117.5,3.0,12.0,2319712000.0,13.723,4836664832.0,3060809984.0,2.443,4.154,21584078848.0,36.849,121.087,0.20312001,0.44705,6117831000.0,2665691904.0,4375218176.0,-0.352,-0.121,0.24979,0.22408001,0.20535,,,
430,STE,STERIS plc (Ireland),17000.0,7.0,6.0,8.0,8.0,8.0,1685404800.0,1672444800.0,86400,2.0,199.55,198.97,196.5734,199.46,199.55,198.97,196.5734,199.46,1.88,0.0094,1686614400.0,1.7196001,0.92,0.851513,183.22221,20.785713,94057.0,94057.0,460550.0,370230.0,370230.0,0.0,0.0,800.0,800.0,19520901120.0,159.21,229.98,3.937381,192.4154,188.35995,1.84,0.009220746,22761381888.0,0.02159,98340476.0,98650200.0,2086223.0,2272328.0,1681430400.0,1684108800.0,0.021,0.0030399999,0.96789,4.37,0.0238,0.0,61.617,3.2114515,1680220800.0,1711843200.0,1680220800.0,2.582,107030000.0,1.08,9.52,2.3,2:1,904003200.0,4.591,17.033,-0.09893435,0.02542901,0.47,1677110400.0,-14400000.0,197.88,240.0,200.0,225.17,232.5,2.1,6.0,208356992.0,2.112,1336327936.0,3274108928.0,1.319,2.334,4957838848.0,53.787,49.725,0.04402,0.01675,2159692000.0,403630240.0,756947008.0,2.661,0.144,0.43561,0.26954,0.15802,,Dublin 2,
431,SYK,Stryker Corporation,51000.0,5.0,4.0,6.0,4.0,4.0,1685404800.0,1672444800.0,86400,2.0,271.49,269.82,269.06,272.03,271.49,269.82,269.06,272.03,3.0,0.0111,1687996800.0,0.42069998,1.07,0.946868,39.541485,24.18967,412809.0,412809.0,1260188.0,1229370.0,1229370.0,0.0,0.0,900.0,2900.0,103120510976.0,188.84,306.56,5.4411416,286.513,248.9657,2.89,0.01064496,114862817280.0,0.13861,338982500.0,379608000.0,3121579.0,4445623.0,1681430400.0,1684108800.0,0.0082,0.06475,0.80085,2.34,0.0088,0.0,44.506,6.103671,1672444800.0,1703980800.0,1680220800.0,0.833,2627000064.0,6.87,11.23,2.95,2:1,1084752000.0,6.061,24.712,0.19074559,0.02542901,0.75,1680134400.0,-14400000.0,271.65,345.0,288.0,313.82,314.0,2.2,22.0,1756999936.0,4.628,4648000000.0,13560000512.0,0.848,1.731,18951999488.0,80.26,50.068,0.06227,0.16449,11646000000.0,1847250048.0,2865999872.0,0.833,0.118,0.62911,0.24525,0.1918,3.3155,,
432,SYF,Synchrony Financial,18500.0,9.0,1.0,1.0,5.0,3.0,1682899200.0,1672444800.0,86400,2.0,31.23,30.91,30.48,31.2,31.23,30.91,30.48,31.2,0.92,0.0298,1682899200.0,0.1588,2.61,1.576706,5.358639,5.782486,2681022.0,2681022.0,6204079.0,7727430.0,7727430.0,0.0,0.0,1200.0,900.0,13159272448.0,26.59,40.885,1.6581744,28.9822,32.68465,0.91,0.02913865,13607830528.0,0.33833,425407725.0,428571008.0,15110497.0,15296156.0,1681430400.0,1684108800.0,0.0353,0.00558,1.00831,2.5,0.0468,0.0,29.079,1.0559167,1672444800.0,1703980800.0,1680220800.0,-0.355,2641999872.0,5.73,5.31,-1.75,,,1.715,,-0.12935603,0.02542901,0.23,1682899200.0,-14400000.0,30.705,51.0,24.0,36.78,36.5,2.5,18.0,15303000064.0,35.707,,14933999616.0,,,7936000000.0,,17.246,0.02644,0.2018,8299000000.0,,7184000000.0,-0.237,-0.16,0.0,0.0,0.46522,,,
433,SNPS,"Synopsys, Inc.",19000.0,1.0,7.0,4.0,6.0,3.0,1682899200.0,1672444800.0,86400,2.0,464.83,460.45,453.62,462.12,464.83,460.45,453.62,462.12,,,,0.0,,1.177339,75.583466,37.207485,636170.0,636170.0,845660.0,1519120.0,1519120.0,457.2,457.0,800.0,900.0,69579726848.0,267.0,468.03,13.1573925,381.8934,345.1305,0.0,0.0,66705371136.0,0.17408001,151111182.0,152160000.0,1354512.0,1548544.0,1681430400.0,1684108800.0,0.0089,0.00599,0.95103997,2.24,0.0089,0.0,38.304,11.938178,1667174400.0,1698710400.0,1682812800.0,-0.074,920572032.0,6.05,12.29,2.41,2:1,1064361600.0,12.614,55.728,0.46698856,0.02542901,,,-14400000.0,457.28,485.0,410.0,438.0,435.0,1.6,13.0,1695437952.0,11.143,1196978048.0,689923968.0,0.991,1.15,5288261120.0,11.748,34.661,0.068390004,0.15845,4084781000.0,1479054720.0,1650889984.0,-0.069,0.09,0.79944,0.22635001,0.19658001,2.4924,,
434,SYY,Sysco Corporation,71000.0,5.0,2.0,10.0,7.0,8.0,1685404800.0,1672444800.0,86400,2.0,69.52,69.58,69.37,70.18,69.52,69.58,69.37,70.18,2.0,0.028800001,1688601600.0,0.649,2.36,1.097466,23.139072,15.598213,786217.0,786217.0,2379241.0,2486960.0,2486960.0,0.0,0.0,800.0,1000.0,35471364096.0,69.22,88.84,0.46948534,74.8388,78.35645,1.96,0.028193327,46212976640.0,0.020469999,505582817.0,507604000.0,9384344.0,12217877.0,1681430400.0,1684108800.0,0.0185,0.00121,0.8621,3.78,0.0185,0.0,3.111,22.462229,1656720000.0,1688256000.0,1680307200.0,0.416,1546376960.0,3.02,4.48,1.12,2:1,977097600.0,0.612,13.324,-0.16492492,0.02542901,0.49,1680652800.0,-14400000.0,69.88,93.0,80.0,86.18,85.0,2.4,11.0,757867008.0,1.496,3468272896.0,11713284096.0,0.666,1.214,75553718272.0,728.299,148.618,0.07474,1.04389,12393748000.0,1393515904.0,2471196928.0,0.424,0.117,0.18205999,0.045900002,0.03563,1.0881,,
435,TMUS,"T-Mobile US, Inc.",71000.0,4.0,10.0,8.0,10.0,10.0,1682899200.0,1672444800.0,86400,2.0,135.12,136.14,135.32,138.62,135.12,136.14,135.32,138.62,,,1367366400.0,0.0,,0.55489,45.324593,14.340249,1887696.0,1887696.0,5616530.0,7376410.0,7376410.0,138.55,138.6,900.0,1100.0,165872812032.0,121.76,154.38,2.0974522,144.338,143.86584,0.0,0.0,272105472000.0,0.048270002,580363987.0,1199890048.0,28847368.0,31337535.0,1681430400.0,1684108800.0,0.024,0.53506,0.43235,5.65,0.0496,0.0,55.553,2.4884346,1672444800.0,1703980800.0,1680220800.0,1.721,3816999936.0,3.05,9.64,0.29,1:2,1367366400.0,3.441,10.152,0.0041617155,0.02542901,4.06,1367366400.0,-14400000.0,138.24,225.0,148.0,179.57,177.0,1.9,29.0,4540000256.0,3.784,26801999872.0,114479996928.0,0.603,0.792,79083003904.0,171.057,63.672,0.0402,0.055760004,47559000000.0,7072750080.0,16986999808.0,1.772,-0.024,0.60615003,0.33890998,0.17111999,0.3603,,
436,TROW,"T. Rowe Price Group, Inc.",7837.0,9.0,7.0,7.0,7.0,8.0,1682899200.0,1672444800.0,86400,2.0,108.73,108.72,106.33,108.86,108.73,108.72,106.33,108.86,4.88,0.0458,1686700800.0,0.78760004,2.81,1.313511,17.454266,15.281846,520041.0,520041.0,1509050.0,1065500.0,1065500.0,106.8,106.92,1300.0,800.0,23988803584.0,93.53,134.64,3.8923907,108.9082,113.5688,4.82,0.044329993,23306110976.0,0.22903,219786358.0,224514000.0,18638164.0,20610167.0,1681430400.0,1684108800.0,0.083000004,0.01987,0.79996,15.61,0.0968,0.0,40.286,2.651544,1672444800.0,1703980800.0,1680220800.0,-0.258,1377900032.0,6.12,6.99,-1.91,2:1,1151280000.0,3.782,8.496,-0.12236661,0.02542901,1.22,1678752000.0,-14400000.0,106.8201,108.0,73.0,94.18,98.0,3.5,11.0,2094099968.0,9.325,2743300096.0,425600000.0,1.798,1.798,6162999808.0,4.225,27.385,0.10707,0.13639,3566000000.0,2038912512.0,1767699968.0,-0.241,-0.175,0.51783,0.44512,0.34056,25.5049,,
437,TTWO,"Take-Two Interactive Software, ",,8.0,9.0,9.0,5.0,9.0,1685404800.0,1672444800.0,86400,2.0,138.28,137.35,136.6,138.135,138.28,137.35,136.6,138.135,,,,0.0,,0.692821,,17.025497,722726.0,722726.0,1730280.0,3126720.0,3126720.0,136.99,137.03,800.0,2200.0,23179284480.0,90.0,141.96,4.332658,124.3014,115.3112,0.0,0.0,25828091904.0,-0.21023001,156707109.0,169334000.0,6368335.0,5602629.0,1681430400.0,1684108800.0,0.0377,0.01789,0.99625,4.46,0.0378,0.0,53.538,2.556782,1680220800.0,1711843200.0,1680220800.0,,-1124700032.0,-7.0,8.04,1.2,3:2,1113264000.0,4.828,35.002,0.10952425,0.02542901,0.001,1222300800.0,-14400000.0,136.885,165.0,104.0,147.12,154.5,2.0,26.0,1014400000.0,6.006,737900032.0,3487000064.0,0.482,0.651,5349899776.0,38.562,33.458,-0.04792,-0.17502001,,1659900544.0,1100000.0,,0.555,0.44195,0.13793,-0.16058001,1.0224,,
438,TPR,"Tapestry, Inc.",12600.0,3.0,2.0,7.0,7.0,5.0,1685404800.0,1672444800.0,86400,2.0,40.58,40.15,38.8931,40.4,40.58,40.15,38.8931,40.4,1.2,0.0296,1686182400.0,0.3125,,1.468332,10.652174,9.22353,1433772.0,1433772.0,3283695.0,3596970.0,3596970.0,0.0,0.0,900.0,800.0,9086481408.0,27.53,47.48,1.3630472,41.1206,38.237,1.15,0.02833908,12050554880.0,0.13510999,230706032.0,231798000.0,9959252.0,10053115.0,1681430400.0,1684108800.0,0.043,0.00259,0.97927004,2.85,0.0585,0.0,9.764,4.014748,1656720000.0,1688256000.0,1680307200.0,0.522,900700032.0,3.68,4.25,0.74,2:1,1112659200.0,1.808,9.019,0.18863499,0.02542901,0.3,1678320000.0,-14400000.0,39.2,60.0,38.3,49.91,51.0,2.0,18.0,651800000.0,2.812,1336099968.0,3296000000.0,0.956,1.936,6666299904.0,145.622,27.681,0.1011,0.37542,4650400000.0,504162496.0,811600000.0,0.696,0.05,0.69925004,0.20042999,0.17377001,0.9502,,
